light_id,x,y,z,status,hits,bounce0_nodes,bounce1_nodes,contributions
430,-0.396,1.843,0.375,SCENE_VALID,1,1,1,0
431,-0.033,2.187,-0.216,SCENE_VALID,0,0,0,0
432,0.381,1.964,-0.031,SCENE_VALID,1,1,0,0
433,0.206,1.850,0.265,SCENE_VALID,1,1,0,0
434,-0.287,2.191,-0.392,SCENE_VALID,1,1,0,0
435,-0.337,1.953,0.360,SCENE_VALID,1,1,0,0
436,0.133,1.858,-0.182,SCENE_VALID,1,1,0,0
437,0.398,2.194,-0.069,SCENE_VALID,1,1,0,0
438,0.048,1.942,0.293,SCENE_VALID,1,1,0,0
439,-0.376,1.866,-0.398,SCENE_VALID,1,1,0,0
440,-0.219,2.196,0.342,SCENE_VALID,1,1,1,0
441,0.276,1.931,-0.148,SCENE_VALID,1,1,0,0
442,0.345,1.875,-0.106,SCENE_VALID,1,1,0,0
443,-0.119,2.198,0.317,SCENE_VALID,1,1,0,0
444,-0.399,1.921,-0.400,SCENE_VALID,1,1,0,0
445,-0.063,1.883,0.321,SCENE_VALID,1,1,1,0
446,0.370,2.199,-0.112,SCENE_VALID,1,1,0,0
447,0.231,1.911,-0.143,SCENE_VALID,1,1,1,0
448,-0.265,1.893,0.339,SCENE_VALID,1,1,0,0
449,-0.352,2.200,-0.398,SCENE_VALID,1,1,0,0
450,0.104,1.901,0.296,SCENE_VALID,1,1,0,0
451,0.400,1.902,-0.075,SCENE_VALID,1,1,0,0
452,0.078,2.200,-0.178,SCENE_VALID,0,0,0,0
453,-0.364,1.891,0.358,SCENE_VALID,1,1,0,0
454,-0.244,1.912,-0.393,SCENE_VALID,1,1,1,0
455,0.253,2.199,0.270,SCENE_VALID,1,1,0,0
456,0.359,1.882,-0.037,SCENE_VALID,1,1,1,0
457,-0.090,1.922,-0.211,SCENE_VALID,1,1,0,0
458,-0.400,2.198,0.373,SCENE_VALID,1,1,1,0
459,-0.092,1.873,-0.384,SCENE_VALID,1,1,1,0
460,0.358,1.933,0.240,SCENE_VALID,1,1,0,0
461,0.255,2.196,0.001,SCENE_VALID,1,1,0,0
462,-0.242,1.865,-0.242,SCENE_VALID,1,1,0,0
463,-0.365,1.943,0.385,SCENE_VALID,1,1,0,0
464,0.075,2.194,-0.372,SCENE_VALID,1,1,0,0
465,0.400,1.857,0.209,SCENE_VALID,1,1,0,0
466,0.107,1.954,0.040,SCENE_VALID,1,1,0,0
467,-0.351,2.190,-0.272,SCENE_VALID,1,1,0,0
468,-0.267,1.849,0.394,SCENE_VALID,1,1,0,0
469,0.229,1.965,-0.357,SCENE_VALID,1,1,1,0
470,0.371,2.187,0.175,SCENE_VALID,1,1,1,0
471,-0.060,1.842,0.077,SCENE_VALID,1,1,0,0
472,-0.399,1.976,-0.298,SCENE_VALID,1,1,0,0
473,-0.122,2.182,0.399,SCENE_VALID,1,1,0,0
474,0.343,1.836,-0.338,SCENE_VALID,1,1,0,0
475,0.278,1.987,0.140,SCENE_VALID,1,1,1,0
476,-0.217,2.178,0.114,SCENE_VALID,1,1,0,0
477,-0.377,1.830,-0.322,SCENE_VALID,1,1,0,0
478,0.045,1.998,0.400,SCENE_VALID,1,1,1,0
479,0.397,2.172,-0.316,SCENE_VALID,1,1,0,0
480,0.136,1.824,0.104,SCENE_VALID,0,0,0,0
481,-0.335,2.010,0.150,SCENE_VALID,0,0,0,0
482,-0.289,2.166,-0.343,SCENE_VALID,1,1,0,0
483,0.204,1.819,0.398,SCENE_VALID,1,1,0,0
484,0.382,2.021,-0.291,SCENE_VALID,1,1,0,0
485,-0.030,2.160,0.066,SCENE_VALID,1,1,0,0
486,-0.395,1.814,0.185,SCENE_VALID,1,1,1,0
487,-0.150,2.032,-0.361,SCENE_VALID,1,1,0,0
488,0.327,2.153,0.392,SCENE_VALID,1,1,1,0
489,0.299,1.811,-0.263,SCENE_VALID,1,1,0,0
490,-0.191,2.043,0.028,SCENE_VALID,1,1,0,0
491,-0.386,2.145,0.218,SCENE_VALID,0,0,0,0
492,0.015,1.807,-0.376,SCENE_VALID,1,1,1,0
493,0.393,2.054,0.382,SCENE_VALID,1,1,1,0
494,0.164,2.137,-0.233,SCENE_VALID,1,1,0,0
495,-0.318,1.805,-0.010,SCENE_VALID,1,1,1,0
496,-0.309,2.064,0.249,SCENE_VALID,1,1,0,0
497,0.177,2.129,-0.387,SCENE_VALID,1,1,0,0
498,0.390,1.803,0.369,SCENE_VALID,1,1,0,0
499,0.000,2.075,-0.201,SCENE_VALID,0,0,0,0
500,-0.389,2.120,-0.048,SCENE_VALID,1,1,0,0
501,-0.178,1.801,0.278,SCENE_VALID,1,1,1,0
502,0.309,2.085,-0.395,SCENE_VALID,1,1,0,0
503,0.318,2.111,0.353,SCENE_VALID,1,1,0,0
504,-0.164,1.800,-0.168,SCENE_VALID,1,1,1,0
505,-0.393,2.095,-0.085,SCENE_VALID,1,1,1,0
506,-0.015,2.102,0.304,SCENE_VALID,1,1,0,0
507,0.386,1.800,-0.399,SCENE_VALID,1,1,0,0
508,0.191,2.105,0.333,SCENE_VALID,1,1,0,0
509,-0.299,2.092,-0.132,SCENE_VALID,0,0,0,0
510,-0.327,1.800,-0.122,SCENE_VALID,1,1,1,0
511,0.150,2.114,0.327,SCENE_VALID,1,1,0,0
512,0.395,2.082,-0.400,SCENE_VALID,1,1,0,0
513,0.030,1.801,0.311,SCENE_VALID,1,1,0,0
514,-0.381,2.123,-0.096,SCENE_VALID,0,0,0,0
515,-0.204,2.072,-0.158,SCENE_VALID,0,0,0,0
516,0.289,1.803,0.348,SCENE_VALID,1,1,0,0
517,0.335,2.131,-0.397,SCENE_VALID,1,1,0,0
518,-0.136,2.061,0.285,SCENE_VALID,1,1,1,0
519,-0.397,1.805,-0.058,SCENE_VALID,1,1,0,0
520,-0.045,2.140,-0.192,SCENE_VALID,0,0,0,0
521,0.377,2.051,0.365,SCENE_VALID,1,1,1,0
522,0.217,1.808,-0.390,SCENE_VALID,1,1,0,1
523,-0.278,2.147,0.257,SCENE_VALID,0,0,0,0
524,-0.343,2.040,-0.020,SCENE_VALID,1,1,1,0
525,0.121,1.812,-0.225,SCENE_VALID,1,1,0,0
526,0.399,2.155,0.379,SCENE_VALID,1,1,0,0
527,0.060,2.029,-0.380,SCENE_VALID,1,1,0,0
528,-0.371,1.816,0.227,SCENE_VALID,1,1,0,0
529,-0.229,2.162,0.018,SCENE_VALID,1,1,1,0
530,0.267,2.018,-0.255,SCENE_VALID,1,1,0,0
531,0.351,1.820,0.389,SCENE_VALID,1,1,1,0
532,-0.107,2.168,-0.366,SCENE_VALID,1,1,1,0
533,-0.400,2.006,0.194,SCENE_VALID,1,1,1,0
534,-0.075,1.825,0.056,SCENE_VALID,1,1,0,0
535,0.365,2.174,-0.284,SCENE_VALID,1,1,0,0
536,0.242,1.995,0.396,SCENE_VALID,1,1,1,0
537,-0.255,1.831,-0.349,SCENE_VALID,1,1,0,0
538,-0.358,2.179,0.160,SCENE_VALID,0,0,0,0
539,0.092,1.984,0.093,SCENE_VALID,0,0,0,0
540,0.400,1.837,-0.309,SCENE_VALID,1,1,0,0
541,0.090,2.184,0.400,SCENE_VALID,1,1,0,0
542,-0.359,1.973,-0.329,SCENE_VALID,1,1,0,0
543,-0.254,1.844,0.124,SCENE_VALID,1,1,0,0
544,0.243,2.188,0.130,SCENE_VALID,0,0,0,0
545,0.364,1.962,-0.332,SCENE_VALID,1,1,0,0
546,-0.077,1.851,0.399,SCENE_VALID,0,0,0,0
547,-0.400,2.191,-0.305,SCENE_VALID,1,1,0,0
548,-0.105,1.951,0.088,SCENE_VALID,1,1,0,0
549,0.352,1.859,0.166,SCENE_VALID,1,1,1,0
550,0.265,2.194,-0.352,SCENE_VALID,1,1,0,0
551,-0.231,1.940,0.395,SCENE_VALID,1,1,0,0
552,-0.370,1.867,-0.279,SCENE_VALID,1,1,1,0
553,0.063,2.197,0.050,SCENE_VALID,1,1,0,0
554,0.399,1.930,0.199,SCENE_VALID,1,1,0,0
555,0.119,1.876,-0.368,SCENE_VALID,1,1,1,0
556,-0.345,2.198,0.388,SCENE_VALID,1,1,0,0
557,-0.276,1.919,-0.251,SCENE_VALID,1,1,0,0
558,0.219,1.885,0.012,SCENE_VALID,1,1,0,0
559,0.376,2.199,0.232,SCENE_VALID,1,1,0,0
560,-0.048,1.909,-0.381,SCENE_VALID,1,1,0,0
561,-0.398,1.894,0.377,SCENE_VALID,1,1,1,0
562,-0.133,2.200,-0.220,SCENE_VALID,0,0,0,0
563,0.337,1.900,-0.026,SCENE_VALID,1,1,0,0
564,0.287,1.904,0.262,SCENE_VALID,1,1,1,0
565,-0.206,2.200,-0.391,SCENE_VALID,1,1,0,0
566,-0.381,1.890,0.362,SCENE_VALID,1,1,1,0
567,0.033,1.914,-0.187,SCENE_VALID,1,1,0,0
568,0.396,2.199,-0.064,SCENE_VALID,1,1,1,0
569,0.148,1.881,0.289,SCENE_VALID,1,1,0,0
570,-0.328,1.924,-0.397,SCENE_VALID,1,1,0,0
571,-0.297,2.198,0.345,SCENE_VALID,1,1,0,0
572,0.193,1.872,-0.152,SCENE_VALID,0,0,0,0
573,0.385,1.934,-0.101,SCENE_VALID,1,1,0,0
574,-0.017,2.196,0.314,SCENE_VALID,1,1,0,0
575,-0.393,1.864,-0.400,SCENE_VALID,1,1,0,0
576,-0.162,1.945,0.324,SCENE_VALID,1,1,1,0
577,0.319,2.193,-0.117,SCENE_VALID,1,1,0,0
578,0.307,1.856,-0.138,SCENE_VALID,1,1,0,0
579,-0.180,1.956,0.336,SCENE_VALID,1,1,1,0
580,-0.389,2.190,-0.399,SCENE_VALID,1,1,0,0
581,0.002,1.848,0.300,SCENE_VALID,1,1,0,0
582,0.390,1.967,-0.079,SCENE_VALID,1,1,0,0
583,0.175,2.186,-0.173,SCENE_VALID,0,0,0,0
584,-0.310,1.841,0.356,SCENE_VALID,1,1,1,0
585,-0.317,1.978,-0.394,SCENE_VALID,1,1,1,0
586,0.166,2.182,0.273,SCENE_VALID,0,0,0,0
587,0.392,1.835,-0.042,SCENE_VALID,1,1,1,0
588,0.013,1.989,-0.207,SCENE_VALID,1,1,0,0
589,-0.386,2.177,0.371,SCENE_VALID,1,1,1,0
590,-0.189,1.829,-0.386,SCENE_VALID,1,1,0,0
591,0.300,2.000,0.244,SCENE_VALID,1,1,0,0
592,0.326,2.171,-0.004,SCENE_VALID,1,1,0,0
593,-0.152,1.823,-0.238,SCENE_VALID,1,1,1,0
594,-0.395,2.011,0.384,SCENE_VALID,1,1,0,0
595,-0.028,2.165,-0.374,SCENE_VALID,1,1,1,0
596,0.382,1.818,0.213,SCENE_VALID,1,1,0,0
597,0.202,2.022,0.034,SCENE_VALID,1,1,1,0
598,-0.290,2.159,-0.268,SCENE_VALID,1,1,1,0
599,-0.334,1.814,0.393,SCENE_VALID,1,1,1,0
600,0.138,2.033,-0.359,SCENE_VALID,1,1,0,0
601,0.397,2.152,0.180,SCENE_VALID,1,1,0,0
602,0.043,1.810,0.072,SCENE_VALID,1,1,0,0
603,-0.377,2.044,-0.295,SCENE_VALID,1,1,0,0
604,-0.215,2.144,0.398,SCENE_VALID,1,1,0,0
605,0.280,1.807,-0.340,SCENE_VALID,1,1,0,0
606,0.342,2.055,0.145,SCENE_VALID,1,1,0,0
607,-0.124,2.136,0.109,SCENE_VALID,1,1,0,0
608,-0.399,1.804,-0.319,SCENE_VALID,1,1,0,0
609,-0.058,2.066,0.400,SCENE_VALID,1,1,0,0
610,0.372,2.128,-0.319,SCENE_VALID,1,1,0,0
611,0.227,1.802,0.108,SCENE_VALID,1,1,0,0
612,-0.269,2.076,0.146,SCENE_VALID,1,1,0,0
613,-0.350,2.119,-0.341,SCENE_VALID,1,1,1,0
614,0.109,1.801,0.398,SCENE_VALID,1,1,1,0
615,0.400,2.086,-0.294,SCENE_VALID,1,1,0,0
616,0.073,2.110,0.071,SCENE_VALID,0,0,0,0
617,-0.366,1.800,0.180,SCENE_VALID,1,1,1,0
618,-0.240,2.096,-0.359,SCENE_VALID,1,1,1,0
619,0.257,2.100,0.393,SCENE_VALID,1,1,0,0
620,0.357,1.800,-0.267,SCENE_VALID,1,1,0,0
621,-0.095,2.106,0.034,SCENE_VALID,1,1,1,0
622,-0.400,2.091,0.214,SCENE_VALID,1,1,0,0
623,-0.088,1.801,-0.374,SCENE_VALID,1,1,1,0
624,0.360,2.115,0.384,SCENE_VALID,1,1,1,0
625,0.252,2.081,-0.238,SCENE_VALID,0,0,0,0
626,-0.245,1.802,-0.005,SCENE_VALID,1,1,0,0
627,-0.363,2.124,0.245,SCENE_VALID,0,0,0,0
628,0.080,2.070,-0.386,SCENE_VALID,1,1,0,0
629,0.400,1.803,0.371,SCENE_VALID,1,1,0,0
630,0.102,2.133,-0.206,SCENE_VALID,1,1,0,0
631,-0.353,2.060,-0.043,SCENE_VALID,1,1,0,0
632,-0.263,1.806,0.274,SCENE_VALID,1,1,1,0
633,0.233,2.141,-0.394,SCENE_VALID,1,1,1,0
634,0.369,2.049,0.355,SCENE_VALID,1,1,0,0
635,-0.065,1.809,-0.172,SCENE_VALID,0,0,0,0
636,-0.399,2.149,-0.080,SCENE_VALID,1,1,0,0
637,-0.117,2.038,0.300,SCENE_VALID,1,1,1,0
638,0.346,1.812,-0.399,SCENE_VALID,1,1,1,0
639,0.274,2.156,0.336,SCENE_VALID,1,1,1,0
640,-0.221,2.027,-0.137,SCENE_VALID,0,0,0,0
641,-0.375,1.816,-0.117,SCENE_VALID,1,1,0,0
642,0.050,2.163,0.324,SCENE_VALID,1,1,0,0
643,0.398,2.016,-0.400,SCENE_VALID,1,1,0,0
644,0.131,1.821,0.314,SCENE_VALID,1,1,0,0
645,-0.338,2.169,-0.101,SCENE_VALID,1,1,1,0
646,-0.285,2.005,-0.153,SCENE_VALID,1,1,0,0
647,0.208,1.826,0.345,SCENE_VALID,1,1,0,0
648,0.380,2.175,-0.397,SCENE_VALID,1,1,0,0
649,-0.035,1.994,0.289,SCENE_VALID,1,1,0,0
650,-0.396,1.832,-0.063,SCENE_VALID,1,1,0,0
651,-0.145,2.180,-0.188,SCENE_VALID,0,0,0,0
652,0.330,1.983,0.363,SCENE_VALID,1,1,1,0
653,0.296,1.838,-0.391,SCENE_VALID,1,1,0,0
654,-0.195,2.184,0.261,SCENE_VALID,1,1,0,0
655,-0.384,1.971,-0.025,SCENE_VALID,1,1,0,0
656,0.020,1.845,-0.221,SCENE_VALID,1,1,0,0
657,0.394,2.188,0.377,SCENE_VALID,1,1,0,0
658,0.159,1.960,-0.381,SCENE_VALID,1,1,1,0
659,-0.321,1.852,0.231,SCENE_VALID,1,1,0,0
660,-0.306,2.192,0.013,SCENE_VALID,1,1,0,0
661,0.182,1.950,-0.251,SCENE_VALID,1,1,1,0
662,0.388,1.860,0.388,SCENE_VALID,1,1,0,0
663,-0.005,2.195,-0.368,SCENE_VALID,1,1,0,0
664,-0.391,1.939,0.199,SCENE_VALID,1,1,1,0
665,-0.173,1.868,0.051,SCENE_VALID,1,1,0,0
666,0.312,2.197,-0.280,SCENE_VALID,0,0,0,0
667,0.315,1.928,0.396,SCENE_VALID,1,1,1,0
668,-0.168,1.877,-0.351,SCENE_VALID,1,1,1,0
669,-0.392,2.199,0.165,SCENE_VALID,0,0,0,0
670,-0.010,1.918,0.089,SCENE_VALID,1,1,0,0
671,0.387,1.886,-0.306,SCENE_VALID,1,1,1,0
672,0.187,2.200,0.399,SCENE_VALID,1,1,1,0
673,-0.302,1.908,-0.331,SCENE_VALID,1,1,1,0
674,-0.324,1.895,0.129,SCENE_VALID,1,1,0,0
675,0.154,2.200,0.125,SCENE_VALID,0,0,0,0
676,0.394,1.898,-0.329,SCENE_VALID,1,1,0,0
677,0.025,1.905,0.400,SCENE_VALID,1,1,1,0
678,-0.383,2.200,-0.308,SCENE_VALID,1,1,0,0
679,-0.200,1.889,0.093,SCENE_VALID,1,1,0,0
680,0.292,1.915,0.161,SCENE_VALID,1,1,0,0
681,0.333,2.199,-0.349,SCENE_VALID,1,1,1,0
682,-0.140,1.880,0.396,SCENE_VALID,1,1,1,0
683,-0.397,1.925,-0.283,SCENE_VALID,1,1,1,0
684,-0.040,2.197,0.055,SCENE_VALID,1,1,0,0
685,0.378,1.871,0.195,SCENE_VALID,1,1,0,0
686,0.213,1.936,-0.366,SCENE_VALID,1,1,1,0
687,-0.281,2.195,0.389,SCENE_VALID,1,1,1,0
688,-0.341,1.863,-0.255,SCENE_VALID,1,1,0,0
689,0.126,1.946,0.017,SCENE_VALID,1,1,1,0
690,0.398,2.193,0.227,SCENE_VALID,1,1,0,0
691,0.055,1.855,-0.380,SCENE_VALID,1,1,0,0
692,-0.373,1.957,0.379,SCENE_VALID,1,1,0,0
693,-0.225,2.189,-0.224,SCENE_VALID,1,1,1,0
694,0.270,1.847,-0.021,SCENE_VALID,1,1,0,0
695,0.349,1.968,0.258,SCENE_VALID,1,1,1,0
696,-0.112,2.186,-0.390,SCENE_VALID,1,1,0,0
697,-0.399,1.840,0.365,SCENE_VALID,1,1,1,0
698,-0.070,1.979,-0.191,SCENE_VALID,0,0,0,0
699,0.367,2.181,-0.059,SCENE_VALID,1,1,0,0
700,0.238,1.834,0.286,SCENE_VALID,1,1,1,0
701,-0.259,1.990,-0.397,SCENE_VALID,1,1,1,0
702,-0.356,2.176,0.347,SCENE_VALID,1,1,0,0
703,0.097,1.828,-0.157,SCENE_VALID,1,1,0,0
704,0.400,2.002,-0.097,SCENE_VALID,1,1,0,0
705,0.085,2.171,0.311,SCENE_VALID,1,1,0,0
706,-0.361,1.822,-0.400,SCENE_VALID,1,1,0,0
707,-0.250,2.013,0.327,SCENE_VALID,1,1,0,0
708,0.247,2.164,-0.121,SCENE_VALID,1,1,1,0
709,0.362,1.818,-0.133,SCENE_VALID,1,1,0,0
710,-0.082,2.024,0.334,SCENE_VALID,1,1,1,0
711,-0.400,2.158,-0.399,SCENE_VALID,1,1,1,0
712,-0.100,1.813,0.303,SCENE_VALID,1,1,0,0
713,0.354,2.035,-0.084,SCENE_VALID,1,1,0,0
714,0.261,2.151,-0.168,SCENE_VALID,1,1,0,0
715,-0.235,1.810,0.353,SCENE_VALID,1,1,0,0
716,-0.369,2.046,-0.395,SCENE_VALID,1,1,0,0
717,0.068,2.143,0.277,SCENE_VALID,1,1,1,0
718,0.399,1.806,-0.047,SCENE_VALID,1,1,0,0
719,0.114,2.057,-0.202,SCENE_VALID,1,1,0,0
720,-0.347,2.135,0.369,SCENE_VALID,1,1,0,0
721,-0.273,1.804,-0.387,SCENE_VALID,1,1,0,0
722,0.223,2.067,0.248,SCENE_VALID,1,1,0,0
723,0.374,2.127,-0.009,SCENE_VALID,1,1,1,0
724,-0.053,1.802,-0.234,SCENE_VALID,1,1,0,0
725,-0.398,2.078,0.382,SCENE_VALID,1,1,0,0
726,-0.129,2.118,-0.376,SCENE_VALID,1,1,0,0
727,0.339,1.801,0.217,SCENE_VALID,1,1,0,0
728,0.283,2.088,0.029,SCENE_VALID,1,1,0,0
729,-0.210,2.109,-0.264,SCENE_VALID,1,1,1,0
730,-0.379,1.800,0.392,SCENE_VALID,1,1,1,0
731,0.038,2.098,-0.361,SCENE_VALID,1,1,0,0
732,0.396,2.099,0.184,SCENE_VALID,1,1,0,0
733,0.143,1.800,0.067,SCENE_VALID,1,1,0,0
734,-0.331,2.107,-0.291,SCENE_VALID,1,1,0,0
735,-0.294,2.089,0.398,SCENE_VALID,1,1,0,0
736,0.197,1.801,-0.343,SCENE_VALID,1,1,1,0
737,0.384,2.116,0.149,SCENE_VALID,1,1,0,0
738,-0.022,2.079,0.105,SCENE_VALID,1,1,0,0
739,-0.394,1.802,-0.316,SCENE_VALID,1,1,0,0
740,-0.157,2.125,0.400,SCENE_VALID,1,1,1,0
741,0.322,2.069,-0.322,SCENE_VALID,1,1,1,0
742,0.304,1.804,0.113,SCENE_VALID,1,1,1,0
743,-0.184,2.134,0.141,SCENE_VALID,0,0,0,0
744,-0.388,2.058,-0.338,SCENE_VALID,1,1,0,0
745,0.007,1.806,0.399,SCENE_VALID,1,1,0,0
746,0.391,2.142,-0.298,SCENE_VALID,1,1,1,0
747,0.171,2.047,0.076,SCENE_VALID,1,1,0,0
748,-0.313,1.809,0.176,SCENE_VALID,1,1,0,0
749,-0.313,2.150,-0.357,SCENE_VALID,1,1,0,0
750,0.171,2.037,0.394,SCENE_VALID,1,1,0,0
751,0.391,1.813,-0.271,SCENE_VALID,1,1,0,0
752,0.008,2.157,0.039,SCENE_VALID,1,1,1,0
753,-0.388,2.025,0.209,SCENE_VALID,1,1,0,0
754,-0.184,1.817,-0.373,SCENE_VALID,1,1,0,0
755,0.304,2.163,0.385,SCENE_VALID,1,1,0,0
756,0.323,2.014,-0.242,SCENE_VALID,1,1,0,0
757,-0.157,1.822,0.000,SCENE_VALID,1,1,1,0
758,-0.394,2.170,0.241,SCENE_VALID,0,0,0,0
759,-0.023,2.003,-0.385,SCENE_VALID,1,1,1,0
760,0.384,1.827,0.373,SCENE_VALID,1,1,0,0
761,0.198,2.175,-0.210,SCENE_VALID,0,0,0,0
762,-0.294,1.992,-0.038,SCENE_VALID,1,1,1,0
763,-0.331,1.833,0.270,SCENE_VALID,1,1,0,0
764,0.143,2.180,-0.393,SCENE_VALID,1,1,0,0
765,0.396,1.981,0.357,SCENE_VALID,1,1,0,0
766,0.038,1.839,-0.177,SCENE_VALID,1,1,0,0
767,-0.379,2.185,-0.075,SCENE_VALID,1,1,0,0
768,-0.211,1.970,0.297,SCENE_VALID,1,1,0,0
769,0.283,1.846,-0.399,SCENE_VALID,1,1,0,0
770,0.340,2.189,0.339,SCENE_VALID,1,1,1,0
771,-0.128,1.959,-0.142,SCENE_VALID,0,0,0,0
772,-0.398,1.854,-0.113,SCENE_VALID,1,1,0,0
773,-0.053,2.192,0.321,SCENE_VALID,1,1,0,0
774,0.374,1.948,-0.400,SCENE_VALID,1,1,1,0
775,0.223,1.861,0.317,SCENE_VALID,1,1,1,0
776,-0.272,2.195,-0.105,SCENE_VALID,1,1,1,0
777,-0.347,1.937,-0.149,SCENE_VALID,1,1,0,0
778,0.114,1.870,0.343,SCENE_VALID,1,1,1,0
779,0.399,2.197,-0.398,SCENE_VALID,1,1,0,0
780,0.068,1.927,0.292,SCENE_VALID,1,1,0,0
781,-0.368,1.878,-0.068,SCENE_VALID,1,1,0,0
782,-0.236,2.199,-0.183,SCENE_VALID,0,0,0,0
783,0.261,1.917,0.361,SCENE_VALID,1,1,0,0
784,0.355,1.887,-0.392,SCENE_VALID,1,1,0,0
785,-0.100,2.200,0.265,SCENE_VALID,1,1,0,0
786,-0.400,1.907,-0.030,SCENE_VALID,1,1,0,0
787,-0.083,1.897,-0.216,SCENE_VALID,1,1,1,0
788,0.362,2.200,0.375,SCENE_VALID,1,1,1,0
789,0.248,1.897,-0.383,SCENE_VALID,1,1,0,0
790,-0.249,1.906,0.235,SCENE_VALID,1,1,0,0
791,-0.361,2.200,0.008,SCENE_VALID,1,1,0,0
792,0.085,1.887,-0.247,SCENE_VALID,1,1,0,0
793,0.400,1.916,0.387,SCENE_VALID,1,1,0,0
794,0.097,2.199,-0.370,SCENE_VALID,1,1,0,0
795,-0.356,1.878,0.203,SCENE_VALID,1,1,0,0
796,-0.259,1.927,0.046,SCENE_VALID,1,1,1,0
797,0.237,2.197,-0.276,SCENE_VALID,1,1,0,0
798,0.368,1.870,0.395,SCENE_VALID,1,1,1,0
799,-0.070,1.937,-0.354,SCENE_VALID,1,1,0,0
800,-0.399,2.195,0.169,SCENE_VALID,0,0,0,0
801,-0.112,1.861,0.084,SCENE_VALID,1,1,0,0
802,0.348,1.948,-0.303,SCENE_VALID,1,1,0,0
803,0.271,2.192,0.399,SCENE_VALID,1,1,0,0
804,-0.225,1.854,-0.334,SCENE_VALID,1,1,0,0
805,-0.373,1.959,0.134,SCENE_VALID,1,1,1,0
806,0.055,2.189,0.121,SCENE_VALID,0,0,0,0
807,0.398,1.846,-0.326,SCENE_VALID,1,1,0,0
808,0.126,1.970,0.400,SCENE_VALID,1,1,1,0
809,-0.341,2.185,-0.312,SCENE_VALID,1,1,1,0
810,-0.282,1.839,0.097,SCENE_VALID,1,1,1,0
811,0.212,1.981,0.156,SCENE_VALID,0,0,0,0
812,0.378,2.180,-0.347,SCENE_VALID,1,1,0,0
813,-0.040,1.833,0.397,SCENE_VALID,1,1,1,0
814,-0.397,1.992,-0.286,SCENE_VALID,1,1,1,0
815,-0.141,2.175,0.060,SCENE_VALID,1,1,0,0
816,0.333,1.827,0.191,SCENE_VALID,1,1,0,0
817,0.292,2.003,-0.364,SCENE_VALID,1,1,1,0
818,-0.199,2.170,0.390,SCENE_VALID,1,1,1,0
819,-0.383,1.822,-0.258,SCENE_VALID,1,1,1,0
820,0.025,2.014,0.022,SCENE_VALID,1,1,0,0
821,0.394,2.163,0.223,SCENE_VALID,1,1,1,0
822,0.155,1.817,-0.378,SCENE_VALID,1,1,0,0
823,-0.324,2.025,0.380,SCENE_VALID,1,1,0,0
824,-0.302,2.157,-0.228,SCENE_VALID,1,1,1,0
825,0.186,1.813,-0.016,SCENE_VALID,1,1,0,0
826,0.387,2.036,0.254,SCENE_VALID,1,1,0,0
827,-0.010,2.150,-0.389,SCENE_VALID,1,1,0,0
828,-0.392,1.809,0.367,SCENE_VALID,1,1,1,0
829,-0.169,2.047,-0.196,SCENE_VALID,0,0,0,0
830,0.315,2.142,-0.054,SCENE_VALID,1,1,0,0
831,0.312,1.806,0.282,SCENE_VALID,1,1,0,0
832,-0.173,2.058,-0.396,SCENE_VALID,1,1,0,0
833,-0.391,2.134,0.350,SCENE_VALID,1,1,0,0
834,-0.005,1.804,-0.162,SCENE_VALID,1,1,0,0
835,0.388,2.069,-0.092,SCENE_VALID,1,1,0,0
836,0.182,2.125,0.308,SCENE_VALID,1,1,1,0
837,-0.305,1.802,-0.400,SCENE_VALID,1,1,0,0
838,-0.321,2.079,0.330,SCENE_VALID,1,1,0,0
839,0.159,2.117,-0.126,SCENE_VALID,1,1,1,0
840,0.394,1.801,-0.128,SCENE_VALID,1,1,1,0
841,0.020,2.089,0.331,SCENE_VALID,1,1,0,0
842,-0.384,2.107,-0.399,SCENE_VALID,1,1,1,0
843,-0.195,1.800,0.306,SCENE_VALID,1,1,0,0
844,0.295,2.099,-0.089,SCENE_VALID,1,1,1,0
845,0.330,2.098,-0.164,SCENE_VALID,1,1,0,0
846,-0.145,1.800,0.351,SCENE_VALID,1,1,0,0
847,-0.396,2.109,-0.396,SCENE_VALID,1,1,1,0
848,-0.035,2.088,0.281,SCENE_VALID,1,1,0,0
849,0.380,1.801,-0.052,SCENE_VALID,1,1,1,0
850,0.208,2.118,-0.198,SCENE_VALID,0,0,0,0
851,-0.285,2.078,0.367,SCENE_VALID,1,1,0,0
852,-0.338,1.802,-0.388,SCENE_VALID,1,1,0,0
853,0.131,2.127,0.252,SCENE_VALID,1,1,1,0
854,0.398,2.067,-0.014,SCENE_VALID,1,1,1,0
855,0.050,1.804,-0.230,SCENE_VALID,1,1,0,0
856,-0.375,2.135,0.381,SCENE_VALID,1,1,0,0
857,-0.221,2.057,-0.377,SCENE_VALID,1,1,0,0
858,0.274,1.806,0.221,SCENE_VALID,1,1,0,0
859,0.346,2.143,0.024,SCENE_VALID,1,1,0,0
860,-0.116,2.046,-0.260,SCENE_VALID,1,1,0,0
861,-0.399,1.810,0.391,SCENE_VALID,1,1,1,0
862,-0.065,2.151,-0.363,SCENE_VALID,1,1,1,0
863,0.369,2.035,0.189,SCENE_VALID,1,1,0,0
864,0.234,1.813,0.062,SCENE_VALID,1,1,1,0
865,-0.263,2.158,-0.288,SCENE_VALID,1,1,0,0
